codigo_reserva,nif_cliente,balcao,hora
21974,893504123,ORY,2025-03-14 06:00:00
21975,361641311,ORY,2025-05-15 06:00:00
21976,898380858,ORY,2025-03-24 06:00:00
21977,614751398,ORY,2025-04-24 06:00:00
21978,502787971,ORY,2025-03-22 06:00:00
21979,396816055,ORY,2025-05-05 06:00:00
21980,158089133,ORY,2025-04-13 06:00:00
21981,666266439,ORY,2025-04-09 06:00:00
21982,408917530,ORY,2025-04-01 06:00:00
21983,626408638,ORY,2025-05-26 06:00:00
21984,135057236,ORY,2025-03-20 06:00:00
21985,146556535,ORY,2025-03-11 06:00:00
21986,389788322,ORY,2025-03-11 06:00:00
21987,226925007,ORY,2025-05-26 06:00:00
21988,530760479,ORY,2025-05-07 06:00:00
21989,486024212,ORY,2025-03-10 06:00:00
21990,915218925,ORY,2025-03-23 06:00:00
21991,505549021,FRA,2025-03-30 12:00:00
21992,811019486,FRA,2025-04-02 12:00:00
21993,871051470,FRA,2025-04-14 12:00:00
21994,983727336,FRA,2025-05-16 12:00:00
21995,536240629,FRA,2025-05-24 12:00:00
21996,293180384,FRA,2025-03-14 12:00:00
21997,231006860,FRA,2025-05-24 12:00:00
21998,986602868,FRA,2025-05-05 12:00:00
21999,175285534,FRA,2025-04-23 12:00:00
22000,652956945,FRA,2025-03-18 12:00:00
22001,118625968,FRA,2025-05-21 12:00:00
22002,394498527,FRA,2025-05-18 12:00:00
22003,398077326,FRA,2025-04-01 12:00:00
22004,401727630,FRA,2025-05-04 12:00:00
22005,660972721,FRA,2025-02-27 12:00:00
22006,559666751,FRA,2025-03-01 12:00:00
22007,513661143,FRA,2025-03-27 12:00:00
22008,354853392,FRA,2025-02-27 12:00:00
22009,337141030,FRA,2025-05-10 12:00:00
22010,733548672,FRA,2025-05-02 12:00:00
22011,957651551,FRA,2025-04-14 12:00:00
22012,801493431,FRA,2025-05-19 12:00:00
22013,937934127,FRA,2025-03-24 12:00:00
22014,635856888,FRA,2025-04-02 12:00:00
22015,148840331,FRA,2025-05-14 12:00:00
22016,439625110,FRA,2025-03-08 12:00:00
22017,604099836,FRA,2025-04-04 12:00:00
22018,844542382,FRA,2025-03-06 12:00:00
22019,575824133,FRA,2025-05-01 12:00:00
22020,459733135,FRA,2025-04-19 12:00:00
22021,221762280,OPO,2025-04-05 14:00:00
22022,899472160,OPO,2025-05-02 14:00:00
22023,677435865,OPO,2025-03-15 14:00:00
22024,604222603,OPO,2025-04-25 14:00:00
22025,631120712,OPO,2025-05-08 14:00:00
22026,296184537,OPO,2025-03-28 14:00:00
22027,228159338,OPO,2025-03-23 14:00:00
22028,164229558,OPO,2025-05-10 14:00:00
22029,181719327,OPO,2025-03-29 14:00:00
22030,735849242,OPO,2025-03-19 14:00:00
22031,228544495,OPO,2025-04-05 14:00:00
22032,311363425,OPO,2025-04-24 14:00:00
22033,766586564,OPO,2025-05-21 14:00:00
22034,424911043,OPO,2025-04-29 14:00:00
22035,437841068,OPO,2025-03-09 14:00:00
22036,506950735,OPO,2025-05-16 14:00:00
22037,280730282,OPO,2025-05-13 14:00:00
22038,682537618,OPO,2025-03-25 14:00:00
22039,712030994,OPO,2025-04-20 14:00:00
22040,849054497,OPO,2025-04-08 14:00:00
22041,705297956,OPO,2025-04-02 14:00:00
22042,718758903,OPO,2025-04-11 14:00:00
22043,283362003,OPO,2025-03-04 14:00:00
22044,593617788,OPO,2025-03-15 14:00:00
22045,676243398,OPO,2025-04-02 14:00:00
22046,494168180,OPO,2025-05-04 14:00:00
22047,582553390,OPO,2025-04-23 14:00:00
22048,697532511,OPO,2025-03-27 14:00:00
22049,380922698,OPO,2025-03-12 14:00:00
22050,419111153,OPO,2025-03-06 14:00:00
22051,160219453,BCN,2025-02-28 18:00:00
22052,809421370,BCN,2025-03-16 18:00:00
22053,794049594,BCN,2025-02-27 18:00:00
22054,961429361,BCN,2025-05-09 18:00:00
22055,623327286,BCN,2025-04-18 18:00:00
22056,357825760,BCN,2025-04-28 18:00:00
22057,104215877,BCN,2025-03-03 18:00:00
22058,593592836,BCN,2025-05-11 18:00:00
22059,389523000,BCN,2025-05-18 18:00:00
22060,852016992,BCN,2025-05-13 18:00:00
22061,777716521,BCN,2025-03-09 18:00:00
22062,340173117,BCN,2025-05-25 18:00:00
22063,860493444,BCN,2025-05-13 18:00:00
22064,486133147,BCN,2025-04-14 18:00:00
22065,298470044,BCN,2025-04-11 18:00:00
22066,656394292,BCN,2025-05-27 18:00:00
22067,612601441,BCN,2025-03-13 18:00:00
22068,700759438,BCN,2025-05-15 18:00:00
22069,308090069,BCN,2025-04-19 18:00:00
22070,853589363,BCN,2025-05-05 18:00:00
22071,820085595,BCN,2025-05-14 18:00:00
22072,770984204,BCN,2025-04-23 18:00:00
22073,745797972,BCN,2025-05-08 18:00:00
22074,812869852,BCN,2025-04-01 18:00:00
22075,256489624,BCN,2025-03-08 18:00:00
22076,133113409,BCN,2025-03-01 18:00:00
22077,801901355,BCN,2025-04-24 18:00:00
22078,991380659,BCN,2025-04-21 18:00:00
22079,930146526,BCN,2025-05-22 18:00:00
22080,248086663,BCN,2025-03-01 18:00:00
22081,376996627,LIS,2025-03-30 20:00:00
22082,582264419,LIS,2025-04-19 20:00:00
22083,292309933,LIS,2025-05-03 20:00:00
22084,908421435,LIS,2025-03-16 20:00:00
22085,672887488,LIS,2025-03-30 20:00:00
22086,832883667,LIS,2025-05-15 20:00:00
22087,300630912,LIS,2025-04-02 20:00:00
22088,774962185,LIS,2025-03-26 20:00:00
22089,569693195,LIS,2025-05-15 20:00:00
22090,258719391,LIS,2025-04-25 20:00:00
22091,270459799,LIS,2025-05-07 20:00:00
22092,885788873,LIS,2025-05-23 20:00:00
22093,581855652,LIS,2025-03-07 20:00:00
22094,886949330,LIS,2025-03-28 20:00:00
22095,978387052,LIS,2025-04-04 20:00:00
22096,687983844,LIS,2025-05-14 20:00:00
22097,210737917,LIS,2025-05-24 20:00:00
22098,415949795,LIS,2025-05-25 20:00:00
22099,843677369,LIS,2025-04-26 20:00:00
22100,665871752,LIS,2025-05-02 20:00:00
22101,428055287,LIS,2025-04-05 20:00:00
22102,199374944,LIS,2025-05-26 20:00:00
22103,137663819,LIS,2025-05-13 20:00:00
22104,793641547,LIS,2025-04-29 20:00:00
22105,406603937,LIS,2025-03-30 20:00:00
22106,488755601,LIS,2025-03-18 20:00:00
22107,713634171,LIS,2025-04-14 20:00:00
22108,741261614,LIS,2025-04-13 20:00:00
22109,246494647,LIS,2025-03-15 20:00:00
22110,636398490,LIS,2025-05-14 20:00:00
22111,963383779,MAD,2025-05-08 08:00:00
22112,646376341,MAD,2025-04-01 08:00:00
22113,822250936,MAD,2025-03-14 08:00:00
22114,120391030,MAD,2025-03-26 08:00:00
22115,790276778,MAD,2025-03-06 08:00:00
22116,328682093,MAD,2025-04-27 08:00:00
22117,371227347,MAD,2025-05-27 08:00:00
22118,427831492,MAD,2025-03-25 08:00:00
22119,921930212,MAD,2025-05-16 08:00:00
22120,798234607,MAD,2025-03-30 08:00:00
22121,700612034,MAD,2025-03-28 08:00:00
22122,375636816,MAD,2025-04-15 08:00:00
22123,167311948,MAD,2025-03-08 08:00:00
22124,521536988,MAD,2025-04-01 08:00:00
22125,500601174,MAD,2025-03-23 08:00:00
22126,898136401,MAD,2025-05-13 08:00:00
22127,117007778,MAD,2025-05-21 08:00:00
22128,848850312,MAD,2025-02-28 08:00:00
22129,262140502,MAD,2025-04-26 08:00:00
22130,367966455,MAD,2025-04-29 08:00:00
22131,473940043,MAD,2025-02-28 08:00:00
22132,805128461,MAD,2025-04-17 08:00:00
22133,814879953,MAD,2025-04-22 08:00:00
22134,478613296,MAD,2025-05-07 08:00:00
22135,724336480,MAD,2025-05-06 08:00:00
22136,463199492,MAD,2025-05-24 08:00:00
22137,816842133,MAD,2025-03-29 08:00:00
22138,358893068,MAD,2025-03-08 08:00:00
22139,988039193,MAD,2025-04-02 08:00:00
22140,758083488,MAD,2025-04-27 08:00:00
22141,154892940,FCO,2025-04-23 15:00:00
22142,356723940,FCO,2025-05-14 15:00:00
22143,817843843,FCO,2025-03-29 15:00:00
22144,255128367,FCO,2025-03-31 15:00:00
22145,630629357,FCO,2025-03-01 15:00:00
22146,256266984,FCO,2025-05-16 15:00:00
22147,459397428,FCO,2025-05-25 15:00:00
22148,219061477,FCO,2025-05-23 15:00:00
22149,282397830,FCO,2025-03-04 15:00:00
22150,988166073,FCO,2025-04-20 15:00:00
22151,402834965,FCO,2025-05-25 15:00:00
22152,968041129,FCO,2025-04-28 15:00:00
22153,217312828,FCO,2025-04-27 15:00:00
22154,449329282,FCO,2025-03-30 15:00:00
22155,594963786,FCO,2025-04-26 15:00:00
22156,939706061,FCO,2025-04-10 15:00:00
22157,865656496,FCO,2025-04-02 15:00:00
22158,186571910,FCO,2025-05-04 15:00:00
22159,953522770,FCO,2025-03-18 15:00:00
22160,641400954,FCO,2025-05-02 15:00:00
22161,755277221,FCO,2025-03-10 15:00:00
22162,730512015,FCO,2025-05-02 15:00:00
22163,313232625,FCO,2025-04-17 15:00:00
22164,353958590,FCO,2025-03-10 15:00:00
22165,280614205,FCO,2025-02-28 15:00:00
22166,608024613,FCO,2025-03-27 15:00:00
22167,488471304,FCO,2025-05-22 15:00:00
22168,348271753,FCO,2025-03-16 15:00:00
22169,740606186,FCO,2025-03-20 15:00:00
22170,955136561,FCO,2025-03-27 15:00:00
22171,725081754,LIS,2025-03-04 19:00:00
22172,555271735,LIS,2025-05-15 19:00:00
22173,753599816,LIS,2025-04-10 19:00:00
22174,255427708,LIS,2025-04-24 19:00:00
22175,629369283,LIS,2025-04-12 19:00:00
22176,327918391,LIS,2025-04-12 19:00:00
22177,505468561,LIS,2025-03-29 19:00:00
22178,605033621,LIS,2025-03-17 19:00:00
22179,756457007,LIS,2025-05-27 19:00:00
22180,257700144,LIS,2025-04-26 19:00:00
22181,315066199,LIS,2025-03-20 19:00:00
22182,565971917,LIS,2025-03-10 19:00:00
22183,664231287,LIS,2025-05-01 19:00:00
22184,997055638,LIS,2025-03-06 19:00:00
22185,481066328,LIS,2025-03-10 19:00:00
22186,343799668,LIS,2025-03-18 19:00:00
22187,279362117,LIS,2025-05-23 19:00:00
22188,281561044,LIS,2025-05-01 19:00:00
22189,128037690,LIS,2025-04-01 19:00:00
22190,580187077,LIS,2025-04-19 19:00:00
22191,126648298,LIS,2025-05-23 19:00:00
22192,256846766,LIS,2025-05-13 19:00:00
22193,926423453,LIS,2025-03-20 19:00:00
22194,702987722,LIS,2025-05-21 19:00:00
22195,916112826,LIS,2025-05-02 19:00:00
22196,579484465,LIS,2025-05-22 19:00:00
22197,266185835,LIS,2025-04-22 19:00:00
22198,637680726,LIS,2025-03-04 19:00:00
22199,319825079,LIS,2025-04-04 19:00:00
22200,676573387,LIS,2025-05-05 19:00:00
22201,758939080,MAD,2025-03-06 15:00:00
22202,235166847,MAD,2025-05-11 15:00:00
22203,275823268,MAD,2025-03-04 15:00:00
22204,810451925,MAD,2025-05-17 15:00:00
22205,141567918,MAD,2025-03-06 15:00:00
22206,811394358,MAD,2025-05-27 15:00:00
22207,413613257,MAD,2025-05-21 15:00:00
22208,231975731,MAD,2025-05-16 15:00:00
22209,415310777,MAD,2025-05-10 15:00:00
22210,688948823,MAD,2025-04-05 15:00:00
22211,263105340,MAD,2025-03-02 15:00:00
22212,796499013,MAD,2025-03-29 15:00:00
22213,770005913,MAD,2025-05-24 15:00:00
22214,883150503,MAD,2025-04-04 15:00:00
22215,391466802,MAD,2025-03-16 15:00:00
22216,324430802,MAD,2025-04-03 15:00:00
22217,621164432,MAD,2025-04-20 15:00:00
22218,880757142,MAD,2025-04-07 15:00:00
22219,222225521,MAD,2025-03-12 15:00:00
22220,181726119,MAD,2025-03-26 15:00:00
22221,697375910,MAD,2025-04-13 15:00:00
22222,515144594,MAD,2025-03-26 15:00:00
22223,840370300,MAD,2025-03-03 15:00:00
22224,441971287,MAD,2025-05-13 15:00:00
22225,562734239,MAD,2025-04-06 15:00:00
22226,107323391,MAD,2025-04-15 15:00:00
22227,296525365,MAD,2025-05-13 15:00:00
22228,981528300,MAD,2025-04-10 15:00:00
22229,423724078,MAD,2025-05-09 15:00:00
22230,624704739,MAD,2025-03-06 15:00:00
22231,929931475,ORY,2025-03-16 10:00:00
22232,509774017,ORY,2025-05-10 10:00:00
22233,690190883,ORY,2025-05-02 10:00:00
22234,188347373,ORY,2025-03-15 10:00:00
22235,789284797,ORY,2025-05-12 10:00:00
22236,559566652,ORY,2025-03-29 10:00:00
22237,953754362,ORY,2025-04-10 10:00:00
22238,746030410,ORY,2025-05-26 10:00:00
22239,277855914,ORY,2025-05-10 10:00:00
22240,322755611,ORY,2025-03-21 10:00:00
22241,931758264,ORY,2025-05-09 10:00:00
22242,751842677,ORY,2025-05-26 10:00:00
22243,836527908,ORY,2025-05-22 10:00:00
22244,420571497,ORY,2025-05-26 10:00:00
22245,501143578,ORY,2025-04-25 10:00:00
22246,863240511,ORY,2025-04-20 10:00:00
22247,650555895,ORY,2025-04-03 10:00:00
22248,725101012,ORY,2025-04-19 10:00:00
22249,978927631,ORY,2025-05-25 10:00:00
22250,901340767,ORY,2025-05-08 10:00:00
22251,727344097,ORY,2025-03-20 10:00:00
22252,735192796,ORY,2025-04-04 10:00:00
22253,496284307,ORY,2025-05-11 10:00:00
22254,691297523,ORY,2025-05-07 10:00:00
22255,545362367,ORY,2025-05-07 10:00:00
22256,403451163,ORY,2025-04-07 10:00:00
22257,404936293,ORY,2025-03-16 10:00:00
22258,793422645,ORY,2025-03-19 10:00:00
22259,868649023,ORY,2025-04-13 10:00:00
22260,259210651,ORY,2025-05-04 10:00:00
22261,306209021,FRA,2025-03-09 16:00:00
22262,250849879,FRA,2025-05-03 16:00:00
22263,173498207,FRA,2025-04-09 16:00:00
22264,705733491,FRA,2025-03-09 16:00:00
22265,297984046,FRA,2025-05-25 16:00:00
22266,320107949,FRA,2025-04-05 16:00:00
22267,263573292,FRA,2025-04-29 16:00:00
22268,162948509,FRA,2025-04-12 16:00:00
22269,613118679,FRA,2025-04-04 16:00:00
22270,530501014,FRA,2025-03-23 16:00:00
22271,553362758,FRA,2025-04-01 16:00:00
22272,489678379,FRA,2025-04-01 16:00:00
22273,399811806,FRA,2025-03-20 16:00:00
22274,602327075,FRA,2025-04-19 16:00:00
22275,785416501,FRA,2025-04-17 16:00:00
22276,750994618,FRA,2025-05-14 16:00:00
22277,259186571,FRA,2025-03-16 16:00:00
22278,294165853,FRA,2025-03-10 16:00:00
22279,263550233,FRA,2025-04-12 16:00:00
22280,320242840,FRA,2025-03-01 16:00:00
22281,457732515,FRA,2025-05-11 16:00:00
22282,606550870,FRA,2025-04-07 16:00:00
22283,163168607,FRA,2025-03-14 16:00:00
22284,757070642,FRA,2025-04-22 16:00:00
22285,962933532,FRA,2025-05-05 16:00:00
22286,206066389,FRA,2025-05-07 16:00:00
22287,762373198,FRA,2025-05-09 16:00:00
22288,522378922,FRA,2025-04-24 16:00:00
22289,575995925,FRA,2025-05-20 16:00:00
22290,697145491,FRA,2025-04-05 16:00:00
22291,680415729,MAD,2025-04-17 07:00:00
22292,213541692,MAD,2025-05-13 07:00:00
22293,302430453,MAD,2025-05-04 07:00:00
22294,707098195,MAD,2025-04-20 07:00:00
22295,919362432,MAD,2025-04-08 07:00:00
22296,287736746,MAD,2025-05-25 07:00:00
22297,858154100,MAD,2025-04-13 07:00:00
22298,264810943,MAD,2025-05-21 07:00:00
22299,645488282,MAD,2025-04-14 07:00:00
22300,904522709,MAD,2025-04-25 07:00:00
22301,731118101,MAD,2025-03-09 07:00:00
22302,255838005,MAD,2025-03-07 07:00:00
22303,819322763,MAD,2025-04-19 07:00:00
22304,635405057,MAD,2025-04-16 07:00:00
22305,737069549,MAD,2025-05-26 07:00:00
22306,586554247,MAD,2025-03-01 07:00:00
22307,154114972,MAD,2025-05-16 07:00:00
22308,231895986,MAD,2025-04-11 07:00:00
22309,406698663,MAD,2025-03-05 07:00:00
22310,205789647,MAD,2025-04-14 07:00:00
22311,890163193,MAD,2025-03-01 07:00:00
22312,979841517,MAD,2025-05-10 07:00:00
22313,976663541,MAD,2025-03-20 07:00:00
22314,595248586,MAD,2025-04-12 07:00:00
22315,432650238,MAD,2025-03-09 07:00:00
22316,776539557,MAD,2025-05-13 07:00:00
22317,502995708,MAD,2025-03-17 07:00:00
22318,830029242,MAD,2025-03-09 07:00:00
22319,577260518,MAD,2025-02-28 07:00:00
22320,829516702,MAD,2025-03-23 07:00:00
22321,610680922,LIS,2025-04-19 12:00:00
22322,453626647,LIS,2025-03-29 12:00:00
22323,235631632,LIS,2025-04-04 12:00:00
22324,547488028,LIS,2025-04-21 12:00:00
22325,999287671,LIS,2025-03-06 12:00:00
22326,252788500,LIS,2025-04-12 12:00:00
22327,223957892,LIS,2025-05-16 12:00:00
22328,234387732,LIS,2025-03-29 12:00:00
22329,191506716,LIS,2025-04-09 12:00:00
22330,942611074,LIS,2025-03-12 12:00:00
22331,817014881,LIS,2025-03-19 12:00:00
22332,570669268,LIS,2025-05-24 12:00:00
22333,646603769,LIS,2025-03-24 12:00:00
22334,981060002,LIS,2025-05-06 12:00:00
22335,961316126,LIS,2025-04-16 12:00:00
22336,107416875,LIS,2025-04-28 12:00:00
22337,690799173,LIS,2025-04-09 12:00:00
22338,803354416,LIS,2025-04-30 12:00:00
22339,856071448,LIS,2025-03-26 12:00:00
22340,447296266,LIS,2025-04-18 12:00:00
22341,299525348,LIS,2025-04-23 12:00:00
22342,560830077,LIS,2025-03-06 12:00:00
22343,462178066,LIS,2025-03-30 12:00:00
22344,961967965,LIS,2025-05-06 12:00:00
22345,428097544,LIS,2025-03-24 12:00:00
22346,200897124,LIS,2025-05-27 12:00:00
22347,809921918,LIS,2025-03-08 12:00:00
22348,377431275,LIS,2025-03-18 12:00:00
22349,830217807,LIS,2025-05-02 12:00:00
22350,595960913,LIS,2025-03-20 12:00:00
22351,317477412,LGW,2025-05-22 13:00:00
22352,851155954,LGW,2025-04-09 13:00:00
22353,986255286,LGW,2025-05-29 13:00:00
22354,515715763,LGW,2025-04-18 13:00:00
22355,737411875,LGW,2025-04-29 13:00:00
22356,116043957,LGW,2025-05-27 13:00:00
22357,336473259,LGW,2025-04-12 13:00:00
22358,723724859,LGW,2025-03-13 13:00:00
22359,861165170,LGW,2025-04-09 13:00:00
22360,519151620,LGW,2025-05-06 13:00:00
22361,397232414,LGW,2025-05-24 13:00:00
22362,919913627,LGW,2025-03-15 13:00:00
22363,872121291,LGW,2025-04-04 13:00:00
22364,802980042,LGW,2025-04-06 13:00:00
22365,669508171,LGW,2025-03-21 13:00:00
22366,867881327,LGW,2025-03-11 13:00:00
22367,403087770,LGW,2025-03-08 13:00:00
22368,688372692,LGW,2025-04-25 13:00:00
22369,882116860,LGW,2025-05-17 13:00:00
22370,966919881,LGW,2025-05-22 13:00:00
22371,892872962,LGW,2025-03-06 13:00:00
22372,661357891,LGW,2025-04-05 13:00:00
22373,167820467,LGW,2025-03-19 13:00:00
22374,233680155,LGW,2025-03-25 13:00:00
22375,733391185,LGW,2025-04-16 13:00:00
22376,169263649,LGW,2025-04-28 13:00:00
22377,991312776,LGW,2025-03-29 13:00:00
22378,542069993,LGW,2025-03-19 13:00:00
22379,260545540,LGW,2025-04-03 13:00:00
22380,187886832,LGW,2025-03-02 13:00:00
22381,357824563,ORY,2025-05-11 15:00:00
22382,607149188,ORY,2025-04-30 15:00:00
22383,870284426,ORY,2025-03-20 15:00:00
22384,369610817,ORY,2025-04-09 15:00:00
22385,276321312,ORY,2025-05-23 15:00:00
22386,477574862,ORY,2025-04-27 15:00:00
22387,609520567,ORY,2025-05-17 15:00:00
22388,447445484,ORY,2025-05-14 15:00:00
22389,750046477,ORY,2025-03-19 15:00:00
22390,962956719,ORY,2025-04-30 15:00:00
22391,216666373,ORY,2025-05-08 15:00:00
22392,613207853,ORY,2025-03-08 15:00:00
22393,796664973,ORY,2025-03-14 15:00:00
22394,544146122,ORY,2025-05-12 15:00:00
22395,193805502,ORY,2025-05-29 15:00:00
22396,826789934,ORY,2025-03-07 15:00:00
22397,839908190,ORY,2025-04-03 15:00:00
22398,224435649,ORY,2025-04-18 15:00:00
22399,797768749,ORY,2025-03-10 15:00:00
22400,716449928,ORY,2025-03-23 15:00:00
22401,973547387,ORY,2025-04-03 15:00:00
22402,415547860,ORY,2025-04-02 15:00:00
22403,765107751,ORY,2025-03-05 15:00:00
22404,176276749,ORY,2025-05-04 15:00:00
22405,207896492,ORY,2025-03-19 15:00:00
22406,493951066,ORY,2025-04-20 15:00:00
22407,815050661,ORY,2025-03-11 15:00:00
22408,862527264,ORY,2025-05-26 15:00:00
22409,423893534,ORY,2025-05-01 15:00:00
22410,556261423,ORY,2025-05-22 15:00:00
22411,221734995,CDG,2025-04-18 20:00:00
22412,221018115,CDG,2025-05-16 20:00:00
22413,637746193,CDG,2025-04-11 20:00:00
22414,707356934,CDG,2025-04-25 20:00:00
22415,821137315,CDG,2025-03-30 20:00:00
22416,326393613,CDG,2025-03-24 20:00:00
22417,629596035,CDG,2025-03-08 20:00:00
22418,190162844,CDG,2025-04-30 20:00:00
22419,943797888,CDG,2025-05-14 20:00:00
22420,856542286,CDG,2025-05-10 20:00:00
22421,856876140,CDG,2025-05-25 20:00:00
22422,472221981,CDG,2025-03-24 20:00:00
22423,496119947,CDG,2025-05-06 20:00:00
22424,667295726,CDG,2025-05-19 20:00:00
22425,513838484,CDG,2025-05-22 20:00:00
22426,412402541,CDG,2025-03-15 20:00:00
22427,887200294,CDG,2025-05-04 20:00:00
22428,772271360,CDG,2025-03-10 20:00:00
22429,677751719,CDG,2025-05-28 20:00:00
22430,155252089,CDG,2025-05-10 20:00:00
22431,506283560,CDG,2025-03-12 20:00:00
22432,475642149,CDG,2025-03-03 20:00:00
22433,788899780,CDG,2025-04-20 20:00:00
22434,294007527,CDG,2025-05-20 20:00:00
22435,442208410,CDG,2025-03-21 20:00:00
22436,958101194,CDG,2025-03-31 20:00:00
22437,469785317,CDG,2025-03-11 20:00:00
22438,738296778,CDG,2025-05-25 20:00:00
22439,806452225,CDG,2025-03-12 20:00:00
22440,308144232,CDG,2025-04-02 20:00:00
22441,310214164,ORY,2025-03-14 09:00:00
22442,178060655,ORY,2025-05-03 09:00:00
22443,745639040,ORY,2025-05-17 09:00:00
22444,686327272,ORY,2025-04-05 09:00:00
22445,298185006,ORY,2025-03-22 09:00:00
22446,676647927,ORY,2025-05-16 09:00:00
22447,191866786,ORY,2025-03-25 09:00:00
22448,469816693,ORY,2025-03-01 09:00:00
22449,656623241,ORY,2025-04-17 09:00:00
22450,547822647,ORY,2025-05-11 09:00:00
22451,682454913,ORY,2025-03-11 09:00:00
22452,692042133,ORY,2025-05-29 09:00:00
22453,767871953,ORY,2025-05-05 09:00:00
22454,349787703,ORY,2025-03-20 09:00:00
22455,271346418,ORY,2025-03-14 09:00:00
22456,296690718,ORY,2025-04-05 09:00:00
22457,978957090,ORY,2025-03-26 09:00:00
22458,385820035,ORY,2025-04-28 09:00:00
22459,207740267,ORY,2025-04-23 09:00:00
22460,687857855,ORY,2025-05-20 09:00:00
22461,467286366,ORY,2025-03-15 09:00:00
22462,987398400,ORY,2025-04-06 09:00:00
22463,151133100,ORY,2025-03-13 09:00:00
22464,731934743,ORY,2025-04-07 09:00:00
22465,500521252,ORY,2025-04-08 09:00:00
22466,180474116,ORY,2025-04-09 09:00:00
22467,718933904,ORY,2025-04-17 09:00:00
22468,676639411,ORY,2025-05-10 09:00:00
22469,796851912,ORY,2025-03-22 09:00:00
22470,268745379,ORY,2025-05-10 09:00:00
22471,164110385,OPO,2025-04-12 10:00:00
22472,448620494,OPO,2025-03-30 10:00:00
22473,383894586,OPO,2025-04-22 10:00:00
22474,387360577,OPO,2025-04-30 10:00:00
22475,891673171,OPO,2025-03-10 10:00:00
22476,771683586,OPO,2025-05-29 10:00:00
22477,890255782,OPO,2025-04-07 10:00:00
22478,563411443,OPO,2025-03-09 10:00:00
22479,579965634,OPO,2025-05-07 10:00:00
22480,745329318,OPO,2025-04-10 10:00:00
22481,679806032,OPO,2025-03-13 10:00:00
22482,436247998,OPO,2025-05-12 10:00:00
22483,551406866,OPO,2025-04-12 10:00:00
22484,810592842,OPO,2025-03-30 10:00:00
22485,823619652,OPO,2025-04-21 10:00:00
22486,115299636,OPO,2025-04-01 10:00:00
22487,273303616,OPO,2025-05-28 10:00:00
22488,741737203,OPO,2025-05-29 10:00:00
22489,665587206,OPO,2025-03-24 10:00:00
22490,504381837,OPO,2025-03-25 10:00:00
22491,265323252,OPO,2025-05-03 10:00:00
22492,751180960,OPO,2025-04-22 10:00:00
22493,192589476,OPO,2025-04-18 10:00:00
22494,935070467,OPO,2025-04-15 10:00:00
22495,331484147,OPO,2025-03-12 10:00:00
22496,255287701,OPO,2025-05-04 10:00:00
22497,966423774,OPO,2025-05-26 10:00:00
22498,957989432,OPO,2025-04-30 10:00:00
22499,892558755,OPO,2025-05-07 10:00:00
22500,965734770,OPO,2025-03-26 10:00:00
22501,288606272,FCO,2025-04-12 09:00:00
22502,179329061,FCO,2025-05-02 09:00:00
22503,557611876,FCO,2025-04-26 09:00:00
22504,180812111,FCO,2025-05-05 09:00:00
22505,314762189,FCO,2025-03-13 09:00:00
22506,873407657,FCO,2025-05-18 09:00:00
22507,709109831,FCO,2025-03-02 09:00:00
22508,596610421,FCO,2025-04-19 09:00:00
22509,787974478,FCO,2025-05-09 09:00:00
22510,413082901,FCO,2025-05-22 09:00:00
22511,294121405,FCO,2025-05-26 09:00:00
22512,781140453,FCO,2025-04-16 09:00:00
22513,179068563,FCO,2025-04-23 09:00:00
22514,160663121,FCO,2025-03-14 09:00:00
22515,761098077,FCO,2025-04-03 09:00:00
22516,227336054,FCO,2025-03-12 09:00:00
22517,673336640,FCO,2025-03-19 09:00:00
22518,628514650,FCO,2025-03-06 09:00:00
22519,578253780,FCO,2025-03-08 09:00:00
22520,190089749,FCO,2025-05-12 09:00:00
22521,719944997,FCO,2025-05-01 09:00:00
22522,422839045,FCO,2025-04-29 09:00:00
22523,763669778,FCO,2025-05-27 09:00:00
22524,548652706,FCO,2025-03-21 09:00:00
22525,767046523,FCO,2025-05-28 09:00:00
22526,176139720,FCO,2025-04-29 09:00:00
22527,760974744,FCO,2025-05-30 09:00:00
22528,734103262,FCO,2025-03-15 09:00:00
22529,949464781,FCO,2025-03-26 09:00:00
22530,184673005,FCO,2025-05-07 09:00:00
22531,276292274,FCO,2025-05-17 18:00:00
22532,241399382,FCO,2025-05-02 18:00:00
22533,211348885,FCO,2025-05-26 18:00:00
22534,730985667,FCO,2025-04-20 18:00:00
22535,304663168,FCO,2025-03-17 18:00:00
22536,863164797,FCO,2025-03-31 18:00:00
22537,692182028,FCO,2025-03-20 18:00:00
22538,369064007,FCO,2025-04-23 18:00:00
22539,386072362,FCO,2025-03-31 18:00:00
22540,228692807,FCO,2025-05-01 18:00:00
22541,860515119,FCO,2025-05-22 18:00:00
22542,947396005,FCO,2025-03-19 18:00:00
22543,628835438,FCO,2025-05-13 18:00:00
22544,723166126,FCO,2025-04-17 18:00:00
22545,617617000,FCO,2025-03-28 18:00:00
22546,946638759,FCO,2025-03-03 18:00:00
22547,693185390,FCO,2025-03-06 18:00:00
22548,894639668,FCO,2025-03-10 18:00:00
22549,144058505,FCO,2025-04-11 18:00:00
22550,817613406,FCO,2025-04-09 18:00:00
22551,151405269,FCO,2025-05-30 18:00:00
22552,727076223,FCO,2025-05-04 18:00:00
22553,841738994,FCO,2025-05-09 18:00:00
22554,605605164,FCO,2025-03-15 18:00:00
22555,196451092,FCO,2025-04-30 18:00:00
